image_path,label,code,date,future_return
data\images\train\hk.00001\2021-06-29.png,0,hk.00001,2021-06-29,-0.025514403292181024
data\images\train\hk.00001\2021-06-30.png,0,hk.00001,2021-06-30,-0.04049586776859509
data\images\train\hk.00001\2021-07-02.png,0,hk.00001,2021-07-02,-0.04076539101497509
data\images\train\hk.00001\2021-07-05.png,0,hk.00001,2021-07-05,-0.03887510339123244
data\images\train\hk.00001\2021-07-06.png,0,hk.00001,2021-07-06,-0.020833333333333332
data\images\train\hk.00001\2021-07-07.png,0,hk.00001,2021-07-07,-0.02195945945945953
data\images\train\hk.00001\2021-07-08.png,0,hk.00001,2021-07-08,0.01205857019810513
data\images\train\hk.00001\2021-07-09.png,0,hk.00001,2021-07-09,0.017346053772766695
data\images\train\hk.00001\2021-07-12.png,0,hk.00001,2021-07-12,-0.003442340791738431
data\images\train\hk.00001\2021-07-13.png,0,hk.00001,2021-07-13,-0.027234042553191513
data\images\train\hk.00001\2021-07-14.png,0,hk.00001,2021-07-14,-0.017271157167530225
data\images\train\hk.00001\2021-07-15.png,0,hk.00001,2021-07-15,-0.016170212765957495
data\images\train\hk.00001\2021-07-16.png,0,hk.00001,2021-07-16,-0.022165387894288104
data\images\train\hk.00001\2021-07-19.png,0,hk.00001,2021-07-19,-0.009499136442141575
data\images\train\hk.00001\2021-07-20.png,0,hk.00001,2021-07-20,0.012248468941382377
data\images\train\hk.00001\2021-07-21.png,0,hk.00001,2021-07-21,0.010544815465729374
data\images\train\hk.00001\2021-07-22.png,0,hk.00001,2021-07-22,-0.00605536332179921
data\images\train\hk.00001\2021-07-23.png,0,hk.00001,2021-07-23,-0.009590235396687083
data\images\train\hk.00001\2021-07-26.png,0,hk.00001,2021-07-26,-0.0026155187445509776
data\images\train\hk.00001\2021-07-27.png,0,hk.00001,2021-07-27,-0.01987899740708727
data\images\train\hk.00001\2021-07-28.png,0,hk.00001,2021-07-28,-0.019999999999999976
data\images\train\hk.00001\2021-07-29.png,0,hk.00001,2021-07-29,-0.018276762402088847
data\images\train\hk.00001\2021-07-30.png,0,hk.00001,2021-07-30,0.018485915492957822
data\images\train\hk.00001\2021-08-02.png,0,hk.00001,2021-08-02,0.005244755244755195
data\images\train\hk.00001\2021-08-03.png,0,hk.00001,2021-08-03,0.011463844797178106
data\images\train\hk.00001\2021-08-04.png,1,hk.00001,2021-08-04,0.021295474711623703
data\images\train\hk.00001\2021-08-05.png,1,hk.00001,2021-08-05,0.029255319148936147
data\images\train\hk.00001\2021-08-06.png,0,hk.00001,2021-08-06,-0.0025929127052722314
data\images\train\hk.00001\2021-08-09.png,0,hk.00001,2021-08-09,0.009565217391304299
data\images\train\hk.00001\2021-08-10.png,0,hk.00001,2021-08-10,0.008718395815170008
data\images\train\hk.00001\2021-08-11.png,0,hk.00001,2021-08-11,0.0156385751520418
data\images\train\hk.00001\2021-08-12.png,0,hk.00001,2021-08-12,-0.009474590869939658
data\images\train\hk.00001\2021-08-13.png,0,hk.00001,2021-08-13,-0.016464471403812873
data\images\train\hk.00001\2021-08-16.png,0,hk.00001,2021-08-16,-0.01464254952627036
data\images\train\hk.00001\2021-08-17.png,0,hk.00001,2021-08-17,-0.013828867761452104
data\images\train\hk.00001\2021-08-18.png,0,hk.00001,2021-08-18,-0.016253207869974386
data\images\train\hk.00001\2021-08-19.png,0,hk.00001,2021-08-19,-0.0017391304347826335
data\images\train\hk.00001\2021-08-20.png,0,hk.00001,2021-08-20,-0.003524229074889918
data\images\train\hk.00001\2021-08-23.png,0,hk.00001,2021-08-23,-0.005244755244755319
data\images\train\hk.00001\2021-08-24.png,0,hk.00001,2021-08-24,-0.0052585451358457
data\images\train\hk.00001\2021-08-25.png,0,hk.00001,2021-08-25,-0.008695652173913044
data\images\train\hk.00001\2021-08-26.png,0,hk.00001,2021-08-26,-0.008710801393728223
data\images\train\hk.00001\2021-08-27.png,0,hk.00001,2021-08-27,0.008841732979664015
data\images\train\hk.00001\2021-08-30.png,0,hk.00001,2021-08-30,-0.014938488576449938
data\images\train\hk.00001\2021-08-31.png,0,hk.00001,2021-08-31,-0.029955947136563927
data\images\train\hk.00001\2021-09-01.png,0,hk.00001,2021-09-01,-0.038596491228070226
data\images\train\hk.00001\2021-09-02.png,0,hk.00001,2021-09-02,-0.0509666080843585
data\images\train\hk.00001\2021-09-03.png,0,hk.00001,2021-09-03,-0.031551270815074445
data\images\train\hk.00001\2021-09-06.png,0,hk.00001,2021-09-06,-0.015165031222123003
data\images\train\hk.00001\2021-09-07.png,0,hk.00001,2021-09-07,-0.00817438692098085
data\images\train\hk.00001\2021-09-08.png,0,hk.00001,2021-09-08,-0.009124087591240877
data\images\train\hk.00001\2021-09-09.png,0,hk.00001,2021-09-09,-0.005555555555555503
data\images\train\hk.00001\2021-09-10.png,0,hk.00001,2021-09-10,-0.049773755656108594
data\images\train\hk.00001\2021-09-13.png,0,hk.00001,2021-09-13,-0.07608695652173918
data\images\train\hk.00001\2021-09-14.png,0,hk.00001,2021-09-14,-0.053113553113553084
data\images\train\hk.00001\2021-09-15.png,0,hk.00001,2021-09-15,-0.04051565377532221
data\images\train\hk.00001\2021-09-16.png,0,hk.00001,2021-09-16,-0.04562383612662947
data\images\train\hk.00001\2021-09-17.png,0,hk.00001,2021-09-17,-0.030476190476190504
data\images\train\hk.00001\2021-09-20.png,0,hk.00001,2021-09-20,-0.004901960784313725
data\images\train\hk.00001\2021-09-21.png,0,hk.00001,2021-09-21,0.006769825918761979
data\images\train\hk.00001\2021-09-23.png,0,hk.00001,2021-09-23,-0.002879078694817631
data\images\train\hk.00001\2021-09-24.png,0,hk.00001,2021-09-24,0.00975609756097561
data\images\train\hk.00001\2021-09-27.png,1,hk.00001,2021-09-27,0.026522593320235786
data\images\train\hk.00001\2021-09-28.png,1,hk.00001,2021-09-28,0.03152709359605914
data\images\train\hk.00001\2021-09-29.png,0,hk.00001,2021-09-29,0.0038424591738713326
data\images\train\hk.00001\2021-09-30.png,0,hk.00001,2021-09-30,0.012512030798845015
data\images\train\hk.00001\2021-10-04.png,1,hk.00001,2021-10-04,0.023188405797101505
data\images\train\hk.00001\2021-10-05.png,0,hk.00001,2021-10-05,0.006698564593301462
data\images\train\hk.00001\2021-10-06.png,0,hk.00001,2021-10-06,0.0028653295128939554
data\images\train\hk.00001\2021-10-07.png,0,hk.00001,2021-10-07,0.008612440191387615
data\images\train\hk.00001\2021-10-08.png,0,hk.00001,2021-10-08,0.013307984790874442
data\images\train\hk.00001\2021-10-11.png,0,hk.00001,2021-10-11,0.005665722379603345
data\images\train\hk.00001\2021-10-12.png,0,hk.00001,2021-10-12,0.012357414448669174
data\images\train\hk.00001\2021-10-15.png,0,hk.00001,2021-10-15,0.008571428571428626
data\images\train\hk.00001\2021-10-18.png,0,hk.00001,2021-10-18,0.003795066413662158
data\images\train\hk.00001\2021-10-19.png,0,hk.00001,2021-10-19,-0.009380863039399626
data\images\train\hk.00001\2021-10-20.png,0,hk.00001,2021-10-20,-0.012206572769953026
data\images\train\hk.00001\2021-10-21.png,0,hk.00001,2021-10-21,-0.010328638497652528
data\images\train\hk.00001\2021-10-22.png,0,hk.00001,2021-10-22,-0.011331444759206825
data\images\train\hk.00001\2021-10-25.png,0,hk.00001,2021-10-25,-0.013232514177693682
data\images\train\hk.00001\2021-10-26.png,0,hk.00001,2021-10-26,-0.005681818181818128
data\images\train\hk.00001\2021-10-27.png,0,hk.00001,2021-10-27,0.0038022813688212117
data\images\train\hk.00001\2021-10-28.png,0,hk.00001,2021-10-28,-0.017077798861480184
data\images\train\hk.00001\2021-10-29.png,0,hk.00001,2021-10-29,-0.007640878701050594
data\images\train\hk.00001\2021-11-01.png,0,hk.00001,2021-11-01,0.010536398467432895
data\images\train\hk.00001\2021-11-02.png,0,hk.00001,2021-11-02,0.0038095238095238637
data\images\train\hk.00001\2021-11-03.png,0,hk.00001,2021-11-03,-0.002840909090909064
data\images\train\hk.00001\2021-11-04.png,1,hk.00001,2021-11-04,0.020270270270270355
data\images\train\hk.00001\2021-11-05.png,0,hk.00001,2021-11-05,0.012512030798845015
data\images\train\hk.00001\2021-11-08.png,0,hk.00001,2021-11-08,-0.008530805687203845
data\images\train\hk.00001\2021-11-09.png,0,hk.00001,2021-11-09,-0.002846299810246787
data\images\train\hk.00001\2021-11-10.png,0,hk.00001,2021-11-10,-0.0028490028490028223
data\images\train\hk.00001\2021-11-11.png,0,hk.00001,2021-11-11,-0.011352885525070982
data\images\train\hk.00001\2021-11-12.png,0,hk.00001,2021-11-12,-0.009505703422053232
data\images\train\hk.00001\2021-11-15.png,0,hk.00001,2021-11-15,0.0028680688336521166
data\images\train\hk.00001\2021-11-16.png,0,hk.00001,2021-11-16,-0.004757373929590866
data\images\train\hk.00001\2021-11-17.png,0,hk.00001,2021-11-17,-0.0009523809523808983
data\images\train\hk.00001\2021-11-18.png,0,hk.00001,2021-11-18,-0.0009569377990430078
data\images\train\hk.00001\2021-11-19.png,0,hk.00001,2021-11-19,-0.010556621880998162
data\images\train\hk.00001\2021-11-22.png,0,hk.00001,2021-11-22,-0.03717826501429938
data\images\train\hk.00001\2021-11-23.png,0,hk.00001,2021-11-23,-0.0659655831739961
data\images\train\hk.00001\2021-11-24.png,0,hk.00001,2021-11-24,-0.05815061963775032
data\images\train\hk.00001\2021-11-25.png,0,hk.00001,2021-11-25,-0.055555555555555663
data\images\train\hk.00001\2021-11-26.png,0,hk.00001,2021-11-26,-0.031037827352085247
data\images\train\hk.00001\2021-11-29.png,0,hk.00001,2021-11-29,-0.003960396039604017
data\images\train\hk.00001\2021-11-30.png,1,hk.00001,2021-11-30,0.038894575230296796
data\images\train\hk.00001\2021-12-01.png,0,hk.00001,2021-12-01,0.014170040485830017
data\images\train\hk.00001\2021-12-02.png,1,hk.00001,2021-12-02,0.02231237322515216
data\images\train\hk.00001\2021-12-03.png,0,hk.00001,2021-12-03,-0.0010010010010010862
data\images\train\hk.00001\2021-12-06.png,0,hk.00001,2021-12-06,-0.007952286282306134
data\images\train\hk.00001\2021-12-07.png,0,hk.00001,2021-12-07,-0.018719211822660155
data\images\train\hk.00001\2021-12-08.png,0,hk.00001,2021-12-08,-0.005988023952095893
data\images\train\hk.00001\2021-12-09.png,0,hk.00001,2021-12-09,-0.010912698412698357
data\images\train\hk.00001\2021-12-10.png,0,hk.00001,2021-12-10,-0.0010020040080159752
data\images\train\hk.00001\2021-12-13.png,0,hk.00001,2021-12-13,-0.004008016032064043
data\images\train\hk.00001\2021-12-14.png,0,hk.00001,2021-12-14,-0.008032128514056196
data\images\train\hk.00001\2021-12-15.png,0,hk.00001,2021-12-15,-0.009036144578313168
data\images\train\hk.00001\2021-12-16.png,0,hk.00001,2021-12-16,-0.002006018054162516
data\images\train\hk.00001\2021-12-17.png,0,hk.00001,2021-12-17,-0.003009027081243703
data\images\train\hk.00001\2021-12-20.png,1,hk.00001,2021-12-20,0.02615694164989934
data\images\train\hk.00001\2021-12-21.png,1,hk.00001,2021-12-21,0.0354251012145749
data\images\train\hk.00001\2021-12-22.png,1,hk.00001,2021-12-22,0.037487335359675814
data\images\train\hk.00001\2021-12-23.png,0,hk.00001,2021-12-23,0.011055276381909491
data\images\train\hk.00001\2021-12-24.png,1,hk.00001,2021-12-24,0.03219315895372222
data\images\train\hk.00001\2021-12-28.png,0,hk.00001,2021-12-28,0.007843137254901933
data\images\train\hk.00001\2021-12-29.png,1,hk.00001,2021-12-29,0.02737047898338218
data\images\train\hk.00001\2021-12-30.png,1,hk.00001,2021-12-30,0.02636718749999989
data\images\train\hk.00001\2021-12-31.png,1,hk.00001,2021-12-31,0.05268389662027845
data\images\train\hk.00001\2022-01-03.png,1,hk.00001,2022-01-03,0.053606237816764137
data\images\train\hk.00001\2022-01-04.png,1,hk.00001,2022-01-04,0.05058365758754867
data\images\train\hk.00001\2022-01-05.png,1,hk.00001,2022-01-05,0.03139866793529982
data\images\train\hk.00001\2022-01-06.png,1,hk.00001,2022-01-06,0.04662226450999054
data\images\train\hk.00001\2022-01-07.png,1,hk.00001,2022-01-07,0.03777148253068933
data\images\train\hk.00001\2022-01-10.png,1,hk.00001,2022-01-10,0.025901942645698534
data\images\train\hk.00001\2022-01-11.png,1,hk.00001,2022-01-11,0.031481481481481534
data\images\train\hk.00001\2022-01-12.png,1,hk.00001,2022-01-12,0.021217712177121744
data\images\train\hk.00001\2022-01-13.png,0,hk.00001,2022-01-13,0.007272727272727247
data\images\train\hk.00001\2022-01-14.png,0,hk.00001,2022-01-14,0.014558689717925333
data\images\train\hk.00001\2022-01-17.png,0,hk.00001,2022-01-17,0.018034265103697024
data\images\train\hk.00001\2022-01-18.png,0,hk.00001,2022-01-18,0.008976660682226212
data\images\train\hk.00001\2022-01-19.png,0,hk.00001,2022-01-19,0.006323396567299032
data\images\train\hk.00001\2022-01-20.png,0,hk.00001,2022-01-20,-0.004512635379061372
data\images\train\hk.00001\2022-01-21.png,0,hk.00001,2022-01-21,-0.012556053811659244
data\images\train\hk.00001\2022-01-24.png,0,hk.00001,2022-01-24,-0.022143489813994683
data\images\train\hk.00001\2022-01-25.png,0,hk.00001,2022-01-25,-0.011565836298932484
data\images\train\hk.00001\2022-01-26.png,0,hk.00001,2022-01-26,-0.0035906642728905356
data\images\train\hk.00001\2022-01-27.png,1,hk.00001,2022-01-27,0.02629193109700821
data\images\train\hk.00001\2022-01-28.png,1,hk.00001,2022-01-28,0.033605812897366055
data\images\train\hk.00001\2022-01-31.png,1,hk.00001,2022-01-31,0.0670289855072463
data\images\train\hk.00001\2022-02-04.png,1,hk.00001,2022-02-04,0.07830783078307833
data\images\train\hk.00001\2022-02-07.png,1,hk.00001,2022-02-07,0.07657657657657657
data\images\train\hk.00001\2022-02-08.png,1,hk.00001,2022-02-08,0.044169611307420496
data\images\train\hk.00001\2022-02-09.png,1,hk.00001,2022-02-09,0.038664323374341
data\images\train\hk.00001\2022-02-10.png,1,hk.00001,2022-02-10,0.021222410865874362
data\images\train\hk.00001\2022-02-11.png,0,hk.00001,2022-02-11,-0.002504173622704484
data\images\train\hk.00001\2022-02-14.png,0,hk.00001,2022-02-14,-0.008368200836820083
data\images\train\hk.00001\2022-02-15.png,0,hk.00001,2022-02-15,-0.01692047377326565
data\images\train\hk.00001\2022-02-16.png,0,hk.00001,2022-02-16,-0.011844331641286003
data\images\train\hk.00001\2022-02-17.png,0,hk.00001,2022-02-17,-0.06816292601828763
data\images\train\hk.00001\2022-02-18.png,0,hk.00001,2022-02-18,-0.06861924686192471
data\images\train\hk.00001\2022-02-21.png,0,hk.00001,2022-02-21,-0.0759493670886076
data\images\train\hk.00001\2022-02-22.png,0,hk.00001,2022-02-22,-0.06454388984509467
data\images\train\hk.00001\2022-02-23.png,0,hk.00001,2022-02-23,-0.10273972602739727
data\images\train\hk.00001\2022-02-24.png,0,hk.00001,2022-02-24,-0.06333630686886703
data\images\train\hk.00001\2022-02-25.png,0,hk.00001,2022-02-25,-0.04941599281221923
data\images\train\hk.00001\2022-02-28.png,0,hk.00001,2022-02-28,-0.0410958904109589
data\images\train\hk.00001\2022-03-01.png,0,hk.00001,2022-03-01,-0.024839006439742437
data\images\train\hk.00001\2022-03-02.png,0,hk.00001,2022-03-02,0.010496183206106952
data\images\train\hk.00001\2022-03-03.png,1,hk.00001,2022-03-03,0.047619047619047616
data\images\train\hk.00001\2022-03-04.png,1,hk.00001,2022-03-04,0.031190926275992414
data\images\train\hk.00001\2022-03-07.png,1,hk.00001,2022-03-07,0.03428571428571423
data\images\train\hk.00001\2022-03-08.png,0,hk.00001,2022-03-08,-0.010377358490565983
data\images\train\hk.00001\2022-03-09.png,0,hk.00001,2022-03-09,-0.0037771482530689865
data\images\train\hk.00001\2022-03-10.png,0,hk.00001,2022-03-10,0.0
data\images\train\hk.00001\2022-03-11.png,1,hk.00001,2022-03-11,0.046746104491292476
data\images\train\hk.00001\2022-03-14.png,1,hk.00001,2022-03-14,0.05616942909760597
data\images\train\hk.00001\2022-03-15.png,1,hk.00001,2022-03-15,0.09723546234509045
data\images\train\hk.00001\2022-03-16.png,1,hk.00001,2022-03-16,0.0947867298578199
data\images\train\hk.00001\2022-03-17.png,1,hk.00001,2022-03-17,0.057272727272727246
data\images\train\hk.00001\2022-03-18.png,1,hk.00001,2022-03-18,0.020140105078809083
data\images\train\hk.00001\2022-03-21.png,0,hk.00001,2022-03-21,0.017436791630340016
data\images\train\hk.00001\2022-03-22.png,0,hk.00001,2022-03-22,0.011294526498696885
data\images\train\hk.00001\2022-03-23.png,0,hk.00001,2022-03-23,0.017316017316017316
data\images\train\hk.00001\2022-03-24.png,0,hk.00001,2022-03-24,-0.01031814273430785
data\images\train\hk.00001\2022-03-25.png,0,hk.00001,2022-03-25,-0.00515021459227463
data\images\train\hk.00001\2022-03-28.png,0,hk.00001,2022-03-28,-0.012853470437017995
data\images\train\hk.00001\2022-03-29.png,0,hk.00001,2022-03-29,-0.02147766323024055
data\images\train\hk.00001\2022-03-30.png,0,hk.00001,2022-03-30,-0.04851063829787237
data\images\train\hk.00001\2022-03-31.png,0,hk.00001,2022-03-31,-0.018245004344048604
data\images\train\hk.00001\2022-04-01.png,0,hk.00001,2022-04-01,-0.01725625539257981
data\images\train\hk.00001\2022-04-04.png,0,hk.00001,2022-04-04,-0.02083333333333338
data\images\train\hk.00001\2022-04-06.png,0,hk.00001,2022-04-06,-0.004389815627743635
data\images\train\hk.00001\2022-04-07.png,0,hk.00001,2022-04-07,0.015205724508050114
data\images\train\hk.00001\2022-04-08.png,0,hk.00001,2022-04-08,0.010619469026548698
data\images\train\hk.00001\2022-04-11.png,0,hk.00001,2022-04-11,0.005267778753292311
data\images\train\hk.00001\2022-04-12.png,1,hk.00001,2022-04-12,0.026595744680851064
data\images\train\hk.00001\2022-04-13.png,0,hk.00001,2022-04-13,0.0070546737213403625
data\images\train\hk.00001\2022-04-14.png,0,hk.00001,2022-04-14,-0.01585903083700438
data\images\train\hk.00001\2022-04-19.png,0,hk.00001,2022-04-19,-0.04028021015761829
data\images\train\hk.00001\2022-04-20.png,0,hk.00001,2022-04-20,-0.04279475982532756
data\images\train\hk.00001\2022-04-21.png,0,hk.00001,2022-04-21,-0.038860103626943004
data\images\train\hk.00001\2022-04-22.png,0,hk.00001,2022-04-22,-0.033274956217162845
data\images\train\hk.00001\2022-04-25.png,0,hk.00001,2022-04-25,-0.021486123545210435
data\images\train\hk.00001\2022-04-26.png,1,hk.00001,2022-04-26,0.02098540145985412
data\images\train\hk.00001\2022-04-27.png,0,hk.00001,2022-04-27,0.019160583941605917
data\images\train\hk.00001\2022-04-28.png,0,hk.00001,2022-04-28,-0.010781671159029676
data\images\train\hk.00001\2022-04-29.png,0,hk.00001,2022-04-29,-0.012681159420289906
data\images\train\hk.00001\2022-05-03.png,0,hk.00001,2022-05-03,-0.008234217749313738
data\images\train\hk.00001\2022-05-04.png,0,hk.00001,2022-05-04,-0.04289544235924943
data\images\train\hk.00001\2022-05-05.png,0,hk.00001,2022-05-05,-0.022381378692927483
data\images\train\hk.00001\2022-05-06.png,0,hk.00001,2022-05-06,-0.007266121707538576
data\images\train\hk.00001\2022-05-10.png,0,hk.00001,2022-05-10,0.01743119266055051
data\images\train\hk.00001\2022-05-11.png,1,hk.00001,2022-05-11,0.027675276752767528
data\images\train\hk.00001\2022-05-12.png,1,hk.00001,2022-05-12,0.03454715219421105
data\images\train\hk.00001\2022-05-13.png,1,hk.00001,2022-05-13,0.035714285714285636
data\images\train\hk.00001\2022-05-16.png,1,hk.00001,2022-05-16,0.03202195791399817
data\images\train\hk.00001\2022-05-17.png,0,hk.00001,2022-05-17,-0.02344454463480621
data\images\train\hk.00001\2022-05-18.png,0,hk.00001,2022-05-18,-0.01974865350089769
data\images\train\hk.00001\2022-05-19.png,0,hk.00001,2022-05-19,-0.005415162454873595
data\images\train\hk.00001\2022-05-20.png,0,hk.00001,2022-05-20,-0.010610079575596718
data\images\train\hk.00001\2022-05-23.png,0,hk.00001,2022-05-23,-0.00975177304964534
data\images\train\hk.00001\2022-05-24.png,1,hk.00001,2022-05-24,0.028624192059095187
data\images\train\hk.00001\2022-05-25.png,1,hk.00001,2022-05-25,0.025641025641025616
